animales,20,0.0002054
regionales,15,0.000154
familiar,10,0.0001027
inteligencia,13,0.0001335
vulnerabilidad,21,0.0002157
inc,10,0.0001027
trabajan,10,0.0001027
conocer,19,0.0001951
solución,12,0.0001232
msp,13,0.0001335
profundizar,12,0.0001232
realización,10,0.0001027
adultos,17,0.0001746
niños,35,0.0003594
reformular,15,0.000154
onu,12,0.0001232
primaria,20,0.0002054
entidades,12,0.0001232
vulnerables,31,0.0003184
docente,15,0.000154
mujeres,29,0.0002978
expresión,11,0.000113
niño,26,0.000267
profesionalizar,10,0.0001027
equipos,15,0.000154
elección,11,0.000113
anep,10,0.0001027
cuidados,18,0.0001849
violencia,72,0.0007394
drogas,22,0.0002259
barrios,18,0.0001849
asistenciales,12,0.0001232
asse,20,0.0002054
asistencial,17,0.0001746
homicidios,13,0.0001335
víctimas,15,0.000154
cercanía,13,0.0001335
rehabilitación,28,0.0002876
cai,12,0.0001232
hombres,15,0.000154
prisión,13,0.0001335
defensoría,10,0.0001027
ddhh,16,0.0001643
cárcel,10,0.0001027
penitenciario,24,0.0002465
audiovisual,14,0.0001438
artistas,10,0.0001027
museos,18,0.0001849
deportes,11,0.000113
deportivos,12,0.0001232
deportivas,12,0.0001232
plazas,10,0.0001027
crimen,19,0.0001951
organizado,16,0.0001643
jueces,13,0.0001335
ppl,20,0.0002054
foros,11,0.000113
misiones,18,0.0001849
armadas,12,0.0001232
